,Character_Id,Character_Name,Movie_Number,Movie_Title,Gender,Position_in_Credits
7868,u7868,FIRST A.D.,m532,state and main,?,?
7869,u7869,JOE,m532,state and main,M,?
7870,u7870,MARTY,m532,state and main,m,45
7871,u7871,MAUDE,m532,state and main,?,?
7872,u7872,MAYOR,m532,state and main,?,?
7873,u7873,MORRIS,m532,state and main,?,?
7874,u7874,SHERRY,m532,state and main,?,?
7875,u7875,SPUD,m532,state and main,?,?
7876,u7876,UBERTO,m532,state and main,?,?
7877,u7877,WALT,m532,state and main,m,35
7878,u7878,ANNABELLE,m533,stepmom,F,?
7879,u7879,BEN,m533,stepmom,m,5
7880,u7880,COOPER,m533,stepmom,?,?
7881,u7881,DR. SWEIKERT,m533,stepmom,?,?
7882,u7882,DUNCAN,m533,stepmom,?,?
7883,u7883,JACKIE,m533,stepmom,f,2
7884,u7884,LUKE,m533,stepmom,m,3
7885,u7885,RACHEL,m533,stepmom,F,?
7886,u7886,STACY,m533,stepmom,?,?
7887,u7887,BRADY,m534,storytelling,?,?
7888,u7888,CONAN,m534,storytelling,?,?
7889,u7889,CONSUELO,m534,storytelling,f,20
7890,u7890,EDITOR,m534,storytelling,f,25
7891,u7891,FERN,m534,storytelling,?,?
7892,u7892,MARCUS,m534,storytelling,m,2
7893,u7893,MARTY,m534,storytelling,?,?
7894,u7894,MIKEY,m534,storytelling,m,18
7895,u7895,MR SCOTT,m534,storytelling,m,?
7896,u7896,MR. DEMARCO,m534,storytelling,?,?
7897,u7897,PAM,m534,storytelling,f,?
7898,u7898,SCOOBY,m534,storytelling,m,15
7899,u7899,STANLEY,m534,storytelling,?,?
7900,u7900,TOBY,m534,storytelling,m,12
7901,u7901,VI,m534,storytelling,f,1
7902,u7902,ALONZO,m535,stranglehold,?,?
7903,u7903,BURNS,m535,stranglehold,?,?
7904,u7904,COOPER,m535,stranglehold,?,?
7905,u7905,FILMORE,m535,stranglehold,?,?
7906,u7906,MYERS,m535,stranglehold,?,?
7907,u7907,OLO,m535,stranglehold,?,?
7908,u7908,RICHTER,m535,stranglehold,?,?
7909,u7909,SEN. FILMORE,m535,stranglehold,?,?
7910,u7910,SMITTY,m535,stranglehold,?,?
7911,u7911,STOCKTON,m535,stranglehold,?,?
7912,u7912,WHITE,m535,stranglehold,?,?
7913,u7913,AMBASSADOR DE SADE,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7914,u7914,"COLONEL ""BAT"" GUANO",m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7915,u7915,COLONEL GUANO,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7916,u7916,COLONEL PUNTRICH,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7917,u7917,"GENERAL ""BUCK"" SCHMUCK",m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7918,u7918,GENERAL FACEMAN,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7919,u7919,GENERAL JACK D. RIPPER,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,m,?
7920,u7920,GENERAL RIPPER,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
7921,u7921,GENERAL SCHMUCK,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
7922,u7922,LT. BALLMUFF,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7923,u7923,LT. QUIFFER,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7924,u7924,LT. TOEJAM,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7925,u7925,LT. ZOGG,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
7926,u7926,MAJOR KONG,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
7927,u7927,MAJOR MANDRAKE,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
7928,u7928,PRESIDENT MUFFLEY,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
7929,u7929,SWITCHBOARD OPERATOR,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7930,u7930,VON KLUTZ,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
7931,u7931,BEE-BEE,m537,suburbia,f,8
7932,u7932,BUFF,m537,suburbia,m,9
7933,u7933,CHIP,m537,suburbia,?,?
7934,u7934,ERICA,m537,suburbia,f,5
7935,u7935,GARY,m537,suburbia,?,?
7936,u7936,JEFF,m537,suburbia,m,6
7937,u7937,NAZEER,m537,suburbia,m,4
7938,u7938,PONY,m537,suburbia,m,1
7939,u7939,SCUFF,m537,suburbia,?,?
7940,u7940,SOOZE,m537,suburbia,f,2
7941,u7941,SOOZE'S MOM,m537,suburbia,?,?
7942,u7942,TIM,m537,suburbia,m,3
7943,u7943,CLEO,m538,sugar & spice,?,?
7944,u7944,DIANE,m538,sugar & spice,f,2
7945,u7945,DIM SUM CHARLIE,m538,sugar & spice,?,?
7946,u7946,GRANDMOTHER,m538,sugar & spice,?,?
7947,u7947,HANK,m538,sugar & spice,?,?
7948,u7948,HANNAH,m538,sugar & spice,?,?
7949,u7949,JACK,m538,sugar & spice,m,8
7950,u7950,KANSAS,m538,sugar & spice,f,4
7951,u7951,LOAN OFFICER,m538,sugar & spice,?,?
7952,u7952,LUCY,m538,sugar & spice,f,7
7953,u7953,MRS. HILL,m538,sugar & spice,f,9
7954,u7954,1ST ASSISTANT,m539,sunset blvd.,?,?
7955,u7955,ARTIE,m539,sunset blvd.,m,7
7956,u7956,BETTY,m539,sunset blvd.,f,4
7957,u7957,DE MILLE,m539,sunset blvd.,?,?
7958,u7958,DEMILLE,m539,sunset blvd.,?,?
7959,u7959,GILLIS,m539,sunset blvd.,m,1
7960,u7960,HEAD OF HOMICIDE,m539,sunset blvd.,?,?
7961,u7961,HOLMBY HILLS CAPTAIN,m539,sunset blvd.,?,?
7962,u7962,MAX,m539,sunset blvd.,m,3
7963,u7963,MORINO,m539,sunset blvd.,?,?
7964,u7964,NO. 1,m539,sunset blvd.,?,?
7965,u7965,NORMA,m539,sunset blvd.,f,2
7966,u7966,SHELDRAKE,m539,sunset blvd.,?,?
7967,u7967,ALURA,m540,supergirl,?,?
7968,u7968,BIANCA,m540,supergirl,f,5
7969,u7969,ELDERLY MAN,m540,supergirl,?,?
7970,u7970,ETHAN,m540,supergirl,m,4
7971,u7971,GEORGE,m540,supergirl,?,?
7972,u7972,JIMMY,m540,supergirl,?,?
7973,u7973,KARA,m540,supergirl,?,?
7974,u7974,LINDA,m540,supergirl,f,2
7975,u7975,LUCY,m540,supergirl,f,10
7976,u7976,MR. DANVERS,m540,supergirl,?,?
7977,u7977,NIGEL,m540,supergirl,m,6
7978,u7978,SELENA,m540,supergirl,f,1
7979,u7979,SUPERGIRL,m540,supergirl,f,2
7980,u7980,ZALTAR,m540,supergirl,m,3
7981,u7981,ZOR-EL,m540,supergirl,?,?
7982,u7982,BRAD,m541,superman iii,?,?
7983,u7983,CLARK,m541,superman iii,m,1
7984,u7984,CLERK,m541,superman iii,?,?
7985,u7985,FRED,m541,superman iii,?,?
7986,u7986,GUS,m541,superman iii,m,2
7987,u7987,JIMMY,m541,superman iii,?,?
7988,u7988,LANA,m541,superman iii,f,5
7989,u7989,LOIS,m541,superman iii,?,?
7990,u7990,LORELEI,m541,superman iii,?,?
7991,u7991,MISS HENDERSON,m541,superman iii,?,?
7992,u7992,PERRY,m541,superman iii,?,?
7993,u7993,RICKY,m541,superman iii,?,?
7994,u7994,ROSS,m541,superman iii,m,8
7995,u7995,SIMPSON,m541,superman iii,?,?
7996,u7996,SUPERMAN,m541,superman iii,?,?
7997,u7997,VERA,m541,superman iii,f,6
7998,u7998,CLARK,m542,superman ii,m,2
7999,u7999,EVE,m542,superman ii,?,?
8000,u8000,FIRST CONTROLLER,m542,superman ii,?,?
8001,u8001,JIMMY,m542,superman ii,?,?
8002,u8002,LARA,m542,superman ii,?,?
8003,u8003,LEX,m542,superman ii,?,?
8004,u8004,LOIS,m542,superman ii,f,6
8005,u8005,LUTHOR,m542,superman ii,?,?
8006,u8006,OTIS,m542,superman ii,?,?
8007,u8007,PERRY,m542,superman ii,?,?
8008,u8008,PRESIDENT,m542,superman ii,?,?
8009,u8009,SECOND CONTROLLER,m542,superman ii,?,?
8010,u8010,SECOND REPORTER,m542,superman ii,?,?
8011,u8011,SPOKESMAN,m542,superman ii,?,?
8012,u8012,SUPERMAN,m542,superman ii,?,?
8013,u8013,URSA,m542,superman ii,?,?
8014,u8014,ZOD,m542,superman ii,?,?
8015,u8015,CLARK,m543,superman iv: the quest for peace,m,1
8016,u8016,HOWLER,m543,superman iv: the quest for peace,?,?
8017,u8017,JEREMY,m543,superman iv: the quest for peace,?,?
8018,u8018,LACY,m543,superman iv: the quest for peace,f,8
8019,u8019,LENNY,m543,superman iv: the quest for peace,m,5
8020,u8020,LEX,m543,superman iv: the quest for peace,m,2
8021,u8021,LOIS,m543,superman iv: the quest for peace,?,?
8022,u8022,NUCLEAR MAN,m543,superman iv: the quest for peace,?,?
8023,u8023,SUPERMAN,m543,superman iv: the quest for peace,?,?
8024,u8024,WARFIELD,m543,superman iv: the quest for peace,?,?
8025,u8025,ALBERT,m544,superman,?,?
8026,u8026,CLARK,m544,superman,m,3
8027,u8027,EVE,m544,superman,f,10
8028,u8028,FIRST ELDER,m544,superman,?,?
8029,u8029,JIMMY,m544,superman,?,?
8030,u8030,JONATHAN,m544,superman,?,?
8031,u8031,JOR-EL,m544,superman,?,?
8032,u8032,LARA,m544,superman,?,?
8033,u8033,LOIS,m544,superman,f,8
8034,u8034,LUTHOR,m544,superman,m,2
8035,u8035,MARTHA,m544,superman,?,?
8036,u8036,OTIS,m544,superman,m,4
8037,u8037,PERRY,m544,superman,?,?
8038,u8038,SUPERMAN,m544,superman,m,3
8039,u8039,ALISON,m545,the sweet hereafter,?,?
8040,u8040,BILLY,m545,the sweet hereafter,m,14
8041,u8041,DOLORES,m545,the sweet hereafter,f,5
8042,u8042,HARTLEY,m545,the sweet hereafter,?,?
8043,u8043,MARY,m545,the sweet hereafter,?,?
8044,u8044,MASON,m545,the sweet hereafter,?,?
8045,u8045,MITCHELL,m545,the sweet hereafter,m,1
8046,u8046,NICOLE,m545,the sweet hereafter,f,3
8047,u8047,PETER,m545,the sweet hereafter,?,?
8048,u8048,RISA,m545,the sweet hereafter,f,6
8049,u8049,SAM,m545,the sweet hereafter,m,4
8050,u8050,SCHWARTZ,m545,the sweet hereafter,m,23
8051,u8051,STEWARDESS,m545,the sweet hereafter,?,?
8052,u8052,WANDA,m545,the sweet hereafter,?,?
8053,u8053,WENDELL,m545,the sweet hereafter,?,?
8054,u8054,ZOE,m545,the sweet hereafter,m,2
8055,u8055,BARTHA,m546,sweet smell of success,?,?
8056,u8056,CAPTAIN,m546,sweet smell of success,?,?
8057,u8057,D'ANGELO,m546,sweet smell of success,?,?
8058,u8058,ELWELL,m546,sweet smell of success,?,?
8059,u8059,HUNSECKER,m546,sweet smell of success,m,1
8060,u8060,KELLO,m546,sweet smell of success,?,?
8061,u8061,MARY,m546,sweet smell of success,?,?
8062,u8062,RITA,m546,sweet smell of success,f,8
8063,u8063,SALLY,m546,sweet smell of success,f,5
8064,u8064,SENATOR,m546,sweet smell of success,?,?
8065,u8065,SIDNEY,m546,sweet smell of success,m,2
8066,u8066,STEVE,m546,sweet smell of success,m,4
8067,u8067,SUSAN,m546,sweet smell of success,f,3
8068,u8068,TEMPLE,m546,sweet smell of success,?,?
8069,u8069,WELDON,m546,sweet smell of success,?,?
8070,u8070,WIFE,m546,sweet smell of success,?,?
8071,u8071,DYSON,m547,terminator 2: judgment day,?,?
8072,u8072,JOHN,m547,terminator 2: judgment day,m,3
8073,u8073,REESE,m547,terminator 2: judgment day,?,?
8074,u8074,SARAH,m547,terminator 2: judgment day,f,2
8075,u8075,SILBERMAN,m547,terminator 2: judgment day,?,?
8076,u8076,TARISSA,m547,terminator 2: judgment day,?,?
8077,u8077,TERMINATOR,m547,terminator 2: judgment day,m,1
8078,u8078,TIM,m547,terminator 2: judgment day,?,?
8079,u8079,VIDEO SARAH,m547,terminator 2: judgment day,?,?
8080,u8080,VIDEO SILBERMAN,m547,terminator 2: judgment day,?,?
8081,u8081,DAVID,m548,taking sides,m,3
8082,u8082,DYMSHITZ,m548,taking sides,?,?
8083,u8083,EMMI,m548,taking sides,f,4
8084,u8084,FURTWÄNGLER,m548,taking sides,M,?
8085,u8085,MARTIN,m548,taking sides,?,?
8086,u8086,RODE,m548,taking sides,m,5
8087,u8087,SCHLEE,m548,taking sides,?,?
8088,u8088,STEVE,m548,taking sides,m,1
8089,u8089,WALLACE,m548,taking sides,?,?
8090,u8090,WERNER,m548,taking sides,?,?
8091,u8091,BREEN,m549,the terminator,?,?
8092,u8092,CLERK,m549,the terminator,?,?
8093,u8093,GINGER,m549,the terminator,?,?
8094,u8094,MR. MILLER,m549,the terminator,?,?
8095,u8095,REESE,m549,the terminator,m,2
8096,u8096,SARAH,m549,the terminator,f,3
8097,u8097,SILBERMAN,m549,the terminator,?,?
8098,u8098,TERMINATOR,m549,the terminator,?,?
8099,u8099,TRAXLER,m549,the terminator,?,?
8100,u8100,VUKOVICH,m549,the terminator,?,?
8101,u8101,ALAN BAER,m550,the game,?,?
8102,u8102,BUSINESSMAN 2,m550,the game,?,?
8103,u8103,CHRISTINE,m550,the game,f,3
8104,u8104,CONRAD,m550,the game,m,2
8105,u8105,COUNSELOR,m550,the game,?,?
8106,u8106,ELIZABETH,m550,the game,?,?
8107,u8107,FEINGOLD,m550,the game,m,4
8108,u8108,GIRL,m550,the game,?,?
8109,u8109,HOTEL MANAGER,m550,the game,?,?
8110,u8110,ILSA,m550,the game,f,6
8111,u8111,MAITRE D',m550,the game,?,?
8112,u8112,MANAGER,m550,the game,?,?
8113,u8113,MARIA,m550,the game,?,?
8114,u8114,NICHOLAS,m550,the game,m,1
8115,u8115,PLUMP GUY,m550,the game,?,?
8116,u8116,SUTHERLAND,m550,the game,?,?
8117,u8117,LUKE,m551,the haunting,?,?
8118,u8118,MALCOLM,m551,the haunting,?,?
8119,u8119,MARROW,m551,the haunting,m,1
8120,u8120,MARY,m551,the haunting,?,?
8121,u8121,MR. DUDLEY,m551,the haunting,?,?
8122,u8122,MRS. DUDLEY,m551,the haunting,?,?
8123,u8123,NELL,m551,the haunting,f,4
8124,u8124,THEO,m551,the haunting,f,2
8125,u8125,TODD,m551,the haunting,?,?
8126,u8126,ADHARA,m552,the limey,f,8
8127,u8127,AVERY,m552,the limey,?,?
8128,u8128,CREEP,m552,the limey,?,?
8129,u8129,DEALER,m552,the limey,?,?
8130,u8130,ED,m552,the limey,m,3
8131,u8131,ELAINE,m552,the limey,f,2
8132,u8132,FEATHER,m552,the limey,?,?
8133,u8133,FIELDING,m552,the limey,?,?
8134,u8134,GRAMMS,m552,the limey,?,?
8135,u8135,GUY,m552,the limey,?,?
8136,u8136,LADY,m552,the limey,?,?
8137,u8137,STACY,m552,the limey,m,6
8138,u8138,SUPERVISOR,m552,the limey,?,?
8139,u8139,SUSAN,m552,the limey,?,?
8140,u8140,UNCLE JOHN,m552,the limey,m,5
8141,u8141,VALENTINE,m552,the limey,m,7
8142,u8142,WILSON,m552,the limey,m,1
8143,u8143,ANN,m553,the man who wasn't there,?,?
8144,u8144,BIRDY,m553,the man who wasn't there,f,7
8145,u8145,CARCANOGUES,m553,the man who wasn't there,?,?
8146,u8146,CREIGHTON,m553,the man who wasn't there,m,6
8147,u8147,DAVE,m553,the man who wasn't there,m,4
8148,u8148,DIEDRICKSON,m553,the man who wasn't there,?,?
8149,u8149,DORIS,m553,the man who wasn't there,f,2
8150,u8150,ED,m553,the man who wasn't there,m,1
8151,u8151,FRANK,m553,the man who wasn't there,m,3
8152,u8152,KREBS,m553,the man who wasn't there,?,?
8153,u8153,MAN,m553,the man who wasn't there,?,?
8154,u8154,PERSKY,m553,the man who wasn't there,?,?
8155,u8155,RIEDENSCHNEIDER,m553,the man who wasn't there,m,9
8156,u8156,WALTER,m553,the man who wasn't there,?,?
8157,u8157,YOUNG MAN,m553,the man who wasn't there,?,?
8158,u8158,YOUNG WOMAN,m553,the man who wasn't there,?,?
8159,u8159,BAILEY,m554,the relic,?,?
8160,u8160,BEAUREGARD,m554,the relic,?,?
8161,u8161,CUTHBERT,m554,the relic,?,?
8162,u8162,D'AGOSTA,m554,the relic,m,2
8163,u8163,DR. ZIEWZIC,m554,the relic,?,?
8164,u8164,FROCK,m554,the relic,m,4
8165,u8165,HENRY,m554,the relic,?,?
8166,u8166,IPPOLITO,m554,the relic,?,?
8167,u8167,JONATHAN,m554,the relic,?,?
8168,u8168,KAWAKITA,m554,the relic,?,?
8169,u8169,LARRY,m554,the relic,?,?
8170,u8170,MARGO,m554,the relic,f,1
8171,u8171,PENDERGAST,m554,the relic,M,?
8172,u8172,AGENT,m555,the truman show,?,?
8173,u8173,CHRISTOF,m555,the truman show,m,43
8174,u8174,DAUGHTER,m555,the truman show,?,?
8175,u8175,GUARD 1,m555,the truman show,?,?
8176,u8176,GUARD 2,m555,the truman show,?,?
8177,u8177,INTERVIEWER,m555,the truman show,M,?
8178,u8178,LAUREN,m555,the truman show,?,?
8179,u8179,MARLON,m555,the truman show,m,3
8180,u8180,MERYL,m555,the truman show,f,2
8181,u8181,MOTHER,m555,the truman show,?,?
8182,u8182,NURSE,m555,the truman show,?,?
8183,u8183,OFFICER,m555,the truman show,?,?
8184,u8184,SIMEON,m555,the truman show,?,?
8185,u8185,SYLVIA,m555,the truman show,?,?
8186,u8186,TRUMAN,m555,the truman show,m,1
8187,u8187,TYRONE,m555,the truman show,?,?
8188,u8188,2ND BOY,m556,the x files,?,?
8189,u8189,BARMAID,m556,the x files,?,?
8190,u8190,BYERS,m556,the x files,?,?
8191,u8191,CASSIDY,m556,the x files,?,?
8192,u8192,CIGARETTE SMOKING MAN,m556,the x files,?,?
8193,u8193,DETECTIVE,m556,the x files,?,?
8194,u8194,DR. BRONSCHWEIG,m556,the x files,?,?
8195,u8195,FIELD AGENT,m556,the x files,?,?
8196,u8196,KURTZWEIL,m556,the x files,m,5
8197,u8197,MULDER,m556,the x files,m,1
8198,u8198,SCULLY,m556,the x files,f,2
8199,u8199,SKINNER,m556,the x files,?,?
8200,u8200,STRUGHOLD,m556,the x files,?,?
8201,u8201,WELL-MANICURED MAN,m556,the x files,m,3
8202,u8202,YOUNG NAVAL GUARD,m556,the x files,?,?
8203,u8203,CATHERINE,m557,the cell,f,1
8204,u8204,COLE,m557,the cell,?,?
8205,u8205,EDWARD,m557,the cell,?,?
8206,u8206,HENRY,m557,the cell,?,?
8207,u8207,MIRIAM,m557,the cell,f,4
8208,u8208,NOVAK,m557,the cell,m,10
8209,u8209,RAMSEY,m557,the cell,?,?
8210,u8210,TEDDY LEE,m557,the cell,?,?
8211,u8211,ANNA,m558,the third man,f,2
8212,u8212,BARON,m558,the third man,?,?
8213,u8213,CALLOWAY,m558,the third man,m,4
8214,u8214,CLERK,m558,the third man,?,?
8215,u8215,CRABBIN,m558,the third man,m,10
8216,u8216,HARRY,m558,the third man,m,3
8217,u8217,KURTZ,m558,the third man,?,?
8218,u8218,MARTINS,m558,the third man,m,1
8219,u8219,PAINE,m558,the third man,?,?
8220,u8220,POPESCU,m558,the third man,?,?
8221,u8221,PORTER,m558,the third man,m,6
8222,u8222,RUSSIAN,m558,the third man,?,?
8223,u8223,U.S.M.P.,m558,the third man,?,?
8224,u8224,WINKEL,m558,the third man,?,?
8225,u8225,WOMAN,m558,the third man,?,?
8226,u8226,DAFFY,m559,the beach,m,6
8227,u8227,DETECTIVE,m559,the beach,?,?
8228,u8228,ETIENNE,m559,the beach,?,?
8229,u8229,FRANCOISE,m559,the beach,?,?
8230,u8230,RICHARD,m559,the beach,m,1
8231,u8231,SAMMY,m559,the beach,?,?
8232,u8232,12-YEAR-OLD DANNY,m560,the believer,?,?
8233,u8233,AVI,m560,the believer,?,?
8234,u8234,BILLINGS,m560,the believer,?,?
8235,u8235,BRAND,m560,the believer,?,?
8236,u8236,CARLA,m560,the believer,f,8
8237,u8237,CARLA'S VOICE,m560,the believer,?,?
8238,u8238,CARLETON,m560,the believer,?,?
8239,u8239,CURTIS,m560,the believer,m,6
8240,u8240,DANNY,m560,the believer,m,1
8241,u8241,DRAKE,m560,the believer,?,?
8242,u8242,FATHER,m560,the believer,?,?
8243,u8243,FIRST WAITER,m560,the believer,?,?
8244,u8244,GUY,m560,the believer,m,16
8245,u8245,HATE COUNSELOR,m560,the believer,?,?
8246,u8246,KYLE,m560,the believer,m,18
8247,u8247,LINA,m560,the believer,?,?
8248,u8248,LINDA,m560,the believer,?,?
8249,u8249,LINDA'S VOICE,m560,the believer,?,?
8250,u8250,MIRIAM,m560,the believer,f,32
8251,u8251,MRS. MOEBIUS,m560,the believer,?,?
8252,u8252,RABBI,m560,the believer,?,?
8253,u8253,RAV ZINGESSER,m560,the believer,?,?
8254,u8254,REPORTER,m560,the believer,?,?
8255,u8255,STUART,m560,the believer,?,?
8256,u8256,VOICE,m560,the believer,?,?
8257,u8257,BONITA,m561,le grand bleu,?,?
8258,u8258,DUFFY,m561,le grand bleu,m,8
8259,u8259,ENZO,m561,le grand bleu,m,3
8260,u8260,FRANK,m561,le grand bleu,?,?
8261,u8261,JACQUES,m561,le grand bleu,m,2
8262,u8262,JOHANA,m561,le grand bleu,f,1
8263,u8263,LAWRENCE,m561,le grand bleu,?,?
8264,u8264,NOIREUTER,m561,le grand bleu,?,?
8265,u8265,NOVELLI,m561,le grand bleu,?,?
8266,u8266,RECEPTIONIST,m561,le grand bleu,?,?
8267,u8267,ROBERTO,m561,le grand bleu,?,?
8268,u8268,SALLY,m561,le grand bleu,f,11
8269,u8269,SUPERVISOR,m561,le grand bleu,?,?
8270,u8270,UNCLE LOUIS,m561,le grand bleu,?,?
8271,u8271,CHIEF,m562,the hebrew hammer,?,?
8272,u8272,ESTHER,m562,the hebrew hammer,f,2
8273,u8273,HAMMER,m562,the hebrew hammer,m,35
8274,u8274,MOHAMMED,m562,the hebrew hammer,m,4
8275,u8275,MRS. CARVER,m562,the hebrew hammer,?,?
8276,u8276,SANTA,m562,the hebrew hammer,?,?
8277,u8277,TIKVA,m562,the hebrew hammer,?,?
8278,u8278,TINY TIM,m562,the hebrew hammer,?,?
8279,u8279,BRUNTON,m563,the leopard man,?,?
8280,u8280,CHARLIE,m563,the leopard man,m,7
8281,u8281,CLO-CLO,m563,the leopard man,?,?
8282,u8282,CONSUELO,m563,the leopard man,?,?
8283,u8283,ELOISE,m563,the leopard man,?,?
8284,u8284,GALBRAITH,m563,the leopard man,m,5
8285,u8285,JERRY,m563,the leopard man,m,1
8286,u8286,KIKI,m563,the leopard man,f,3
8287,u8287,MARIA,m563,the leopard man,?,?
8288,u8288,ROBLES,m563,the leopard man,?,?
8289,u8289,ROSITA,m563,the leopard man,?,?
8290,u8290,ATTENDANT,m564,the lost son,?,?
8291,u8291,BUTLER,m564,the lost son,?,?
8292,u8292,DEBORAH,m564,the lost son,f,2
8293,u8293,DIRECTORY ENQUIRIES OPERATOR,m564,the lost son,?,?
8294,u8294,EFFEMINATE WAITER,m564,the lost son,?,?
8295,u8295,EMILY,m564,the lost son,f,3
8296,u8296,FRIEDMAN,m564,the lost son,?,?
8297,u8297,GIANT,m564,the lost son,m,14
8298,u8298,HYATT OPERATOR,m564,the lost son,?,?
8299,u8299,JANE,m564,the lost son,f,?
8300,u8300,LOMBARD,m564,the lost son,m,1
8301,u8301,MAN ON DAIS,m564,the lost son,?,?
8302,u8302,MAN WITH ITALIAN ACCENT,m564,the lost son,?,?
8303,u8303,MAN’S VOICE,m564,the lost son,?,?
8304,u8304,MARTIN,m564,the lost son,m,13
8305,u8305,MOREAU,m564,the lost son,?,?
8306,u8306,MRS SPITZ,m564,the lost son,f,?
8307,u8307,NATHALIE,m564,the lost son,?,?
8308,u8308,OLD COWBOY,m564,the lost son,?,?
8309,u8309,PETER,m564,the lost son,?,?
8310,u8310,PHIL,m564,the lost son,?,?
8311,u8311,RHIAN,m564,the lost son,M,?
8312,u8312,THE ITALIAN,m564,the lost son,?,?
8313,u8313,WAITRESS,m564,the lost son,?,?
8314,u8314,WHITNEY,m564,the lost son,?,?
8315,u8315,AULON,m565,the messenger,M,?
8316,u8316,BEAUPERE,m565,the messenger,M,?
8317,u8317,BISHOP,m565,the messenger,?,?
8318,u8318,BUCK,m565,the messenger,?,?
8319,u8319,BURGUNDY,m565,the messenger,?,?
8320,u8320,CATHERINE,m565,the messenger,?,?
8321,u8321,CAUCHON,m565,the messenger,M,?
8322,u8322,CHARLES,m565,the messenger,m,?
8323,u8323,D'ESTIVET,m565,the messenger,?,?
8324,u8324,DIJON,m565,the messenger,?,?
8325,u8325,DUNOIS,m565,the messenger,?,?
8326,u8326,GILLES,m565,the messenger,?,?
8327,u8327,JEAN LE MAISTRE,m565,the messenger,?,?
8328,u8328,JEAN MIDI,m565,the messenger,?,?
8329,u8329,JEANNE,m565,the messenger,F,?
8330,u8330,LA HIRE,m565,the messenger,?,?
8331,u8331,MAITRE MAURICE,m565,the messenger,?,?
8332,u8332,MAN,m565,the messenger,M,?
8333,u8333,PRIEST,m565,the messenger,m,?
8334,u8334,REGNAULT,m565,the messenger,?,?
8335,u8335,SOLDIER,m565,the messenger,?,?
8336,u8336,TREMOILLE,m565,the messenger,?,?
8337,u8337,XAINTRAILLES,m565,the messenger,?,?
8338,u8338,YOLANDE,m565,the messenger,?,?
8339,u8339,BENEK,m566,the pianist,?,?
8340,u8340,DOROTA,m566,the pianist,?,?
8341,u8341,FATHER,m566,the pianist,?,?
8342,u8342,GEBCZYNSKI,m566,the pianist,?,?
8343,u8343,HALINA,m566,the pianist,?,?
8344,u8344,HELLER,m566,the pianist,?,?
8345,u8345,HENRYK,m566,the pianist,m,4
8346,u8346,JANINA,m566,the pianist,?,?
8347,u8347,JEHUDA,m566,the pianist,?,?
8348,u8348,JUREK,m566,the pianist,?,?
8349,u8349,KITTEN'S VOICE,m566,the pianist,?,?
8350,u8350,MAJOREK,m566,the pianist,?,?
8351,u8351,MICHAL,m566,the pianist,?,?
8352,u8352,MOTHER,m566,the pianist,?,?
8353,u8353,PUPPYDOG'S VOICE,m566,the pianist,?,?
8354,u8354,SZALAS,m566,the pianist,?,?
8355,u8355,SZPILMAN,m566,the pianist,m,1
8356,u8356,THE GERMAN CAPTAIN,m566,the pianist,?,?
8357,u8357,AUNT MORAG,m567,the piano,?,?
8358,u8358,BAINES,m567,the piano,m,2
8359,u8359,FLORA,m567,the piano,?,?
8360,u8360,HIRA,m567,the piano,?,?
8361,u8361,NESSIE,m567,the piano,?,?
8362,u8362,STEWART,m567,the piano,m,3
8363,u8363,BILLIE,m568,the sting,?,?
8364,u8364,BLACK MAN,m568,the sting,m,?
8365,u8365,BOUDREAU,m568,the sting,?,?
8366,u8366,COLEMAN,m568,the sting,m,12
8367,u8367,COMBS,m568,the sting,?,?
8368,u8368,DUFF,m568,the sting,?,?
8369,u8369,EIRIE KID,m568,the sting,?,?
8370,u8370,FLOYD,m568,the sting,m,14
8371,u8371,GARFIELD,m568,the sting,?,?
8372,u8372,GONDORFF,m568,the sting,m,1
8373,u8373,GRANGER,m568,the sting,?,?
8374,u8374,GUNMAN,m568,the sting,?,?
8375,u8375,HOOKER,m568,the sting,m,2
8376,u8376,JIMMY,m568,the sting,?,?
8377,u8377,LONNEGAN,m568,the sting,m,3
8378,u8378,LORETTA,m568,the sting,f,11
8379,u8379,MAN,m568,the sting,?,?
8380,u8380,NILES,m568,the sting,?,?
8381,u8381,OLD MAN,m568,the sting,?,?
8382,u8382,POLK,m568,the sting,?,?
